Chapter,Poem,Poem_Sub_Ctgry,Poem_Title,Original_Text,Kunyomi_Reading,Kana_Transcription,Notes,Textual_Varients,Matter,Reading_Varient,Kana_len1,Kana_len2
7,1204,1204,（覊旅作）,濱清美 礒尓吾居者 見者 白水郎可将見 釣不為尓,浜清み礒 に我が居れば見 む人は海人 とか見らむ 釣りもせなくに,はまきよみ いそにわがをれば みむひとは あまとかみらむ つりもせなくに,？（右件歌者古集中出）,なし,雑歌 作者：古集 羈旅,"はまきよみ[寛],
いそにわがをれば,[寛]いそにわかをれは,
みむひとは,[寛]よそひとは,
あまとかみらむ[寛],
つりもせなくに[寛],",32,36
7,1205,1205,（覊旅作）,奥津梶 漸々志夫乎 欲見 吾為里乃 隠久惜毛,沖つ楫やく やくしぶを 見まく欲り 我がする里の 隠らく惜しも,おきつかぢ やくやくしぶを みまくほり わがするさとの かくらくをしも,？（右件歌者古集中出）,なし,雑歌 作者：古集 羈旅,"おきつかぢ,[寛]おきつかち,
やくやくしぶを,[寛]しはしはしふを,
みまくほり[寛],
わがするさとの,[寛]わかするさとの,
かくらくをしも[寛],",31,35
7,1206,1206,（覊旅作）,奥津波 部都藻纒持 依来十方 君尓益有 玉将縁八方 [一云 沖津浪 邊<浪>布敷 縁来登母],沖つ波辺つ藻巻き持ち寄せ来とも君にまされる玉寄せめやも [一云 沖つ波辺波しくしく寄せ来とも],おきつなみ へつもまきもち よせくとも きみにまされる たまよせめやも [おきつなみ へなみしくしく よせくとも],？（右件歌者古集中出）,波 -> 浪 [元][類][古][紀],雑歌 作者：古集 羈旅 比喩,"おきつなみ[寛],
へつもまきもち,[寛]へつもまきもて,
よせくとも,[寛]よりくとも,
きみにまされる[寛],
たまよせめやも,[寛]たまよらむやも,",50,55
7,1207,1207,（覊旅作）,粟嶋尓 許枳将渡等 思鞆 赤石門浪 未佐和来,粟島に 漕ぎ渡らむと 思へども 明石の門波 いまだ騒けり,あはしまに こぎわたらむと おもへども あかしのとなみ いまださわけり,？（右件歌者古集中出）,なし,雑歌 作者：古集 羈旅 兵庫 地名,"あはしまに[寛],
こぎわたらむと,[寛]こきわたらむと,
おもへども,[寛]おもへとも,
あかしのとなみ[寛],
いまださわけり,[寛]いまたさわけり,",31,35
7,1208,1208,（覊旅作）,妹尓戀 余越去者 勢能山之 妹尓不戀而 有之乏左,妹に恋ひ 我が越え行け ば背の山の 妹に恋ひずて あるが羨しさ,いもにこひ わがこえゆけば せのやまの いもにこひずて あるがともしさ,なし,1210嬥次捄配列 [類][古][紀] 以下、錯簡捄より「古集」注嬥該当歌を変更する。[西][寛]国歌大観嬥配列捄従尫,雑歌 羈旅 和歌山 地名 望郷 土地讃美 恋情,"いもにこひ[寛],
わがこえゆけば,[寛]わかこえゆけは,
せのやまの[寛],
いもにこひずて,[寛]いもにこひすて,
あるがともしさ,[寛]あるかいもしさ,",31,35
7,1209,1209,（覊旅作）,人在者 母之最愛子曽 麻毛吉 木川邊之 妹与<背>山,人ならば 母が愛子ぞ あさもよし 紀の川の辺 の妹と背の山,ひとならば ははがまなごぞ あさもよし きのかはのへの いもとせのやま,なし,背之 -> 背 [類][古][紀],"雑歌 羈旅 和歌山 地名
","ひとならば,[寛]ひとならは,
ははがまなごぞ,[寛]おやのまなこそ,
あさもよし,[寛]あさもよい,
きのかはのへの,[寛]きのかはつらの,
いもとせのやま[寛],",31,35
7,1210,1210,（覊旅作）,吾妹子尓 吾戀行者 乏雲 並居鴨 妹与勢能山,我妹子に 我が恋ひ行け ば羨しく も並び居るか も妹と背の山,わぎもこに あがこひゆけば ともしくも ならびをるかも いもとせのやま,なし,なし,雑歌 古集 羈旅 望郷 和歌山 地名 望郷 恋情 土地讃美,"わぎもこに,[寛]わきもこに,
あがこひゆけば,[寛]わかこひゆけは,
ともしくも[寛],
ならびをるかも,[寛]ならひをるかも,
いもとせのやま[寛],",31,35
7,1211,1211,（覊旅作）,妹當 今曽吾行 目耳谷 吾耳見乞 事不問侶,妹があたり 今ぞ我が行く目 のみだに 我れに見えこそ 言問はずとも,いもがあたり いまぞわがゆく めのみだに われにみえこそ こととはずとも,なし,なし,雑歌 羈旅 望郷 和歌山 地名,"いもがあたり,[寛]いもかあたり,
いまぞわがゆく,[寛]いまそわかゆく,
めのみだに,[寛]めにたにも,
われにみえこそ,[寛]われにみへこそ,
こととはずとも,[寛]こととはすとも,",32,36
7,1212,1212,（覊旅作）,足代過而 絲鹿乃山之 櫻花 不散在南 還来万代,足代過ぎ て糸鹿の山の 桜花散ら ずもあらなむ 帰り来るまで,あてすぎて いとかのやまの さくらばな ちらずもあらなむ かへりくるまで,なし,なし,雑歌 羈旅 悲別 和歌山 地名 植物,"あてすぎて,[寛]あしろすきて,
いとかのやまの[寛],
さくらばな,[寛]さくらはな,
ちらずもあらなむ,[寛]ちらすもあらなむ,
かへりくるまで,[寛]かへりかるまて,",32,36
7,1213,1213,（覊旅作）,名草山 事西在来 吾戀 千重一重 名草目名國,名草山言 にしありけり 我が恋ふる 千重の一重 も慰めなくに,なぐさやま ことにしありけり あがこふる ちへのひとへも なぐさめなくに,なし,なし,雑歌 羈旅 和歌山 望郷 地名,"なぐさやま,[寛]なくさやま,
ことにしありけり[寛],
あがこふる,[寛]わかこひの,
ちへのひとへも[寛],
なぐさめなくに,[寛]なくさめなくに,",32,36
7,1214,1214,（覊旅作）,安太部去 小為手乃山之 真木葉毛 久不見者 蘿生尓家里,安太へ行く 小為手の山の 真木の葉 も久しく見ねば 蘿生しにけり,あだへゆく をすてのやまの まきのはも ひさしくみねば こけむしにけり,なし,なし,雑歌 羈旅 和歌山 地名 植物,"あだへゆく,[寛]あたへゆく,
をすてのやまの[寛],
まきのはも[寛],
ひさしくみねば,[寛]ひさしくみねは,
こけむしにけり,[寛]こけをひにけり,",31,35
7,1215,1215,（覊旅作）,玉津嶋 能見而伊座 青丹吉 平城有人之 待問者如何,玉津島よく 見ていませ あをによし 奈良なる人の 待ち問はばいかに,たまつしま よくみていませ あをによし ならなるひとの まちとはばいかに,なし,なし,雑歌 羈旅 和歌山 地名 枕詞,"たまつしま[寛],
よくみていませ[寛],
あをによし[寛],
ならなるひとの[寛],
まちとはばいかに,[寛]まちとははいかに,",32,36
7,1216,1216,（覊旅作）,塩満者 如何将為跡香 方便海之 神我手渡 海部未通女等,潮満たば いかにせむと か海神の 神が手渡る 海人娘子ども,しほみたば いかにせむとか わたつみの かみがてわたる あまをとめども,なし,なし,雑歌 羈旅,"しほみたば,[寛]しほみたは,
いかにせむとか[寛],
わたつみの[寛],
かみがてわたる,[寛]かみかてわたる,
あまをとめども,[寛]あまのをとめら,",31,35
7,1217,1217,（覊旅作）,玉津嶋 見之善雲 吾無 京徃而 戀幕思者,玉津島見 てしよけくも 我れはなし 都に行きて 恋ひまく思へば,たまつしま みてしよけくも われはなし みやこにゆきて こひまくおもへば,なし,なし,雑歌 羈旅 和歌山 望郷 地名,"たまつしま[寛],
みてしよけくも[寛],
われはなし[寛],
みやこにゆきて[寛],
こひまくおもへば,[寛]こひまくおもへは,",32,36
7,1218,1218,（覊旅作）,黒牛乃海 紅丹穂經 百礒城乃 大宮人四 朝入為良霜,黒牛の海紅 にほふももしき の 大宮人しあさり すらしも,くろうしのうみ くれなゐにほふ ももしきの おほみやひとし あさりすらしも,（右七首者藤原卿作 未審年月）,��該当歌を変更する,以下、錯簡捄より「藤原卿作」左注嬥該当歌を変更する,雑歌 作者：藤原房前 藤原麻呂 羈旅 和歌山 地名 枕詞 叙景,33,37
7,1219,1219,（覊旅作）,若浦尓 白浪立而 奥風 寒暮者 山跡之所念,若の浦に 白波立ちて 沖つ風 寒き夕は 大和し思ほゆ,わかのうらに しらなみたちて おきつかぜ さむきゆふへは やまとしおもほゆ,（右七首者藤原卿作 未審年月）,なし,雑歌 作者：藤原房前 藤原麻呂 羈旅 和歌山 地名 望郷,"わかのうらに[寛],
しらなみたちて[寛],
おきつかぜ,[寛]おきつかせ,
さむきゆふへは,[寛]さむきゆふへは,
やまとしおもほゆ,[寛]やまとしそおもふ,",33,37
7,1220,1220,（覊旅作）,為妹 玉乎拾跡 木國之 湯等乃三埼二 此日鞍四通,妹がため 玉を拾ふと紀伊 の国の 由良の岬にこの 日暮らしつ,いもがため たまをひりふと きのくにの ゆらのみさきに このひくらしつ,（右七首者藤原卿作 未審年月）,なし,雑歌 作者：藤原房前 藤原麻呂 羈旅 和歌山 地名,"いもがため,[寛]いもかため,
たまをひりふと,[寛]たまをひろふと,
きのくにの[寛],
ゆらのみさきに[寛],
このひくらしつ[寛],",31,35
7,1221,1221,（覊旅作）,吾舟乃 梶者莫引 自山跡 戀来之心 未飽九二,我が舟の 楫はな引きそ 大和より 恋ひ来し心 いまだ飽かなくに,わがふねの かぢはなひきそ やまとより こひこしこころ いまだあかなくに,（右七首者藤原卿作 未審年月）,なし,雑歌 作者：藤原房前 藤原麻呂 羈旅 望郷,"わがふねの,[寛]わかふねの,
かぢはなひきそ,[寛]かちはなひきそ,
やまとより[寛],
こひこしこころ[寛],
いまだあかなくに,[寛]いまたあかなくに,",32,36
7,1222,1222,（覊旅作）,玉津嶋 雖見不飽 何為而 褁持将去 不見人之為,玉津島見れ ども飽かず いかにして 包み持ち行かむ 見ぬ人のため,たまつしま みれどもあかず いかにして つつみもちゆかむ みぬひとのため,（右七首者藤原卿作 未審年月）,なし,雑歌 作者：藤原房前 藤原麻呂 羈旅 望郷 土地讃美 地名,"たまつしま[寛],
みれどもあかず,[寛]みれともあかす,
いかにして[寛],
つつみもちゆかむ,[寛]つつみもてゆかむ,
みぬひとのため[寛],",32,36
7,1223,1223,（覊旅作）,綿之底 奥己具舟乎 於邊将因 風毛吹額 波不立而,海の底沖 漕ぐ舟を辺に 寄せむ風 も吹かぬか 波立てずして,わたのそこ おきこぐふねを へによせむ かぜもふかぬか なみたてずして,？（右件歌者古集中出）,なし,雑歌 作者：古集 羈旅,"わたのそこ[寛],
おきこぐふねを,[寛]おきこくふねを,
へによせむ[寛],
かぜもふかぬか,[寛]かせもふかぬか,
なみたてずして,[寛]なみたたすして,",31,35
7,1224,1224,（覊旅作）,大葉山 霞蒙 狭夜深而 吾船将泊 停不知文,大葉山霞 たなびきさ夜 更けて 我が舟泊てむ 泊り知らずも,おほばやま かすみたなびき さよふけて わがふねはてむ とまりしらずも,？（右件歌者古集中出）,なし,雑歌 作者：古集 羈旅 滋賀 地名 不安,"おほばやま,[寛]おおはやま,
かすみたなびき,[寛]かすみたなひき,
さよふけて[寛],
わがふねはてむ,[寛]わかふねはてむ,
とまりしらずも,[寛]とまりしらすも,",31,35
7,1225,1225,（覊旅作）,狭夜深而 夜中乃方尓 欝之苦 呼之舟人 泊兼鴨,さ夜更け て夜中の方に おほほしく 呼びし舟人 泊てにけむかも,さよふけて よなかのかたに おほほしく よびしふなびと はてにけむかも,？（右件歌者古集中出）,なし,雑歌 作者：古集 羈旅,"さよふけて[寛],
よなかのかたに[寛],
おほほしく[寛],
よびしふなびと,[寛]よひしふなひとと,
はてにけむかも,[寛]はてけむかも,",31,35
7,1226,1226,（覊旅作）,神前 荒石毛不所見 浪立奴 従何處将行 与奇道者無荷,三輪の崎 荒磯も見えず 波立ちぬい づくゆ行かむ避 き道はなしに,みわのさき ありそもみえず なみたちぬ いづくゆゆかむ よきぢはなしに,？（右件歌者古集中出）,なし,雑歌 作者：古集 羈旅 和歌山 地名,"みわのさき[寛],
ありそもみえず,[寛]あらいそもみえす,
なみたちぬ,[寛]なみたたす,
いづくゆゆかむ,[寛]いつこよりゆかむ,
よきぢはなしに,[寛]よきみちはなしに,",31,35
7,1227,1227,（覊旅作）,礒立 奥邊乎見者 海藻苅舟 海人榜出良之 鴨翔所見,礒に立ち 沖辺を見れば 藻刈り舟 海人漕ぎ出らし 鴨翔る見ゆ,いそにたち おきへをみれば めかりぶね あまこぎづらし かもかけるみゆ,？（右件歌者古集中出）,なし,雑歌 作者：古集 羈旅 叙景,"いそにたち[寛],
おきへをみれば,[寛]おきへをみれは,
めかりぶね,[寛]もかりふね,
あまこぎづらし,[寛]あまこきいつらし,
かもかけるみゆ[寛],",31,35
7,1228,1228,（覊旅作）,風早之 三穂乃浦廻乎 榜舟之 船人動 浪立良下,風早の三 穂の浦廻を 漕ぐ舟の 舟人騒く 波立つらしも,かざはやの みほのうらみを こぐふねの ふなびとさわく なみたつらしも,？（右件歌者古集中出）,なし,雑歌 作者：古集 羈旅 和歌山 地名,"かざはやの,[寛]かさはやの,
みほのうらみを,[寛]みほのうらわを,
こぐふねの,[寛]こくふねの,
ふなびとさわく,[寛]ふなひとさわく,
なみたつらしも[寛],",31,35
7,1229,1229,（覊旅作）,吾舟者 <明>石之<湖>尓 榜泊牟 奥方莫放 狭夜深去来,我が舟は 明石の水門に 漕ぎ泊てむ 沖へな離りさ 夜更けにけり,わがふねは あかしのみとに こぎはてむ おきへなさかり さよふけにけり,？（右件歌者古集中出）,明且 -> 明 [元][古] / 潮 -> 湖 [古][紀],雑歌 作者：古集 羈旅 兵庫 地名,"わがふねは,[寛]わかふねは,
あかしのみとに,[寛]あかしのはまに,
こぎはてむ,[寛]こきとめむ,
おきへなさかり,[寛]おきへさかるな,
さよふけにけり[寛],",31,35
7,1230,1230,（覊旅作）,千磐破 金之三<埼>乎 過鞆 吾者不忘 <壮>鹿之須賣神,ちはやぶる 鐘の岬を 過ぎぬとも 我れは忘れ じ志賀の皇神,ちはやぶる かねのみさきを すぎぬとも われはわすれじ しかのすめかみ,？（右件歌者古集中出）,崎 -> 埼 [元][紀][温] / 牡 -> 壮 [紀],雑歌 作者：古集 羈旅 福岡 手向醎 地名 枕詞,"ちはやぶる,[寛]ちはやふる,
かねのみさきを[寛],
すぎぬとも,[寛]すきぬとも,
われはわすれじ,[寛]われはわすれす,
しかのすめかみ[寛],",31,35
